contract_id,desfecho,dias_ate_proximo,next_is_gratis
0062b590-3532-11ee-b905-3bec14060be7-4,voltou_pago,184,false
00640a40-45ec-11f0-a564-356eeda9c55e-1,saiu_de_vez,,
00641740-588c-11ef-a68c-ebb0c4998ca2-2,voltou_pago,5,false
006419a0-ba0f-11ee-bbec-5daacf51af8e-2,migrou_gratis,17,true
006428b0-ff1a-11ed-96d1-ad0aa4c3232d-1,saiu_de_vez,,
00642b70-4665-11ee-bb32-b9e772af8bae-1,migrou_gratis,16,true
00646120-d799-11ed-baa8-cdfacde458bc-1,saiu_de_vez,,
00651500-a302-11ed-89f1-19a0303f9c23-1,migrou_gratis,16,true
006515c0-f9bb-11ef-b69c-9dc02cce148e-1,voltou_pago,11,false
00653390-f047-11ed-b2fc-efba46bfa225-1,voltou_pago,16,false
006559a0-b613-11ee-b6ee-7707d453af50-1,saiu_de_vez,,
006595d0-6f48-11ee-8e34-cf03a9c5d296-4,saiu_de_vez,,
0065b3b0-56c3-11ed-b2a2-ffc28306b1bb-2,migrou_gratis,17,true
0065e5e0-cd15-11ef-9f41-e1ee99253e96-1,saiu_de_vez,,
00665620-96d2-11ef-9142-d7417bfeb70e-1,migrou_gratis,17,true
00665a90-766f-11ef-808e-d96d872793fd-1,saiu_de_vez,,
00665fe0-fa11-11ec-a8f1-3759fe7ffafb-1,migrou_gratis,16,true
00677530-7f43-11ed-b39c-c99e01369303-1,migrou_gratis,16,true
00677c30-ef44-11ed-aff3-eb39c4c56e50-1,saiu_de_vez,,
00677f40-e2dc-11ef-bf97-afcdd8706eed-2,migrou_gratis,17,true
00681eb0-a043-11ed-a742-010b0a761583-2,migrou_gratis,17,true
00683970-d5c8-11ee-9d65-d190f3408979-1,voltou_pago,41,false
0068c2b0-74f1-11ee-a734-79a4b092d72a-1,saiu_de_vez,,
0068c5c0-a969-11ed-83b7-bd58ca2715a1-1,voltou_pago,50,false
0068c8f0-b8c5-11ef-9bcc-ff50aeace1a0-1,voltou_pago,16,false
0068e000-79a2-11ee-ba0e-c3a1b93cba5c-1,migrou_gratis,17,true
0068e1f0-380c-11ed-bea7-2b042e758487-1,migrou_gratis,16,true
0068ee80-be97-11ee-9370-7fa090d93787-2,migrou_gratis,17,true
00690220-8c44-11ed-b53a-afd83e33377f-1,migrou_gratis,16,true
00690bf0-11f8-11ee-9e73-41ec21548da6-3,saiu_de_vez,,
00693c60-e37c-11ed-bc3b-91a95df998b9-2,migrou_gratis,17,true
00697640-0a48-11f0-9f9f-658cedf5d2d4-1,saiu_de_vez,,
006a08a0-53d2-11ed-a631-338187ea3df1-2,voltou_pago,2,false
006a41f0-8664-11ef-8801-a552dbc590bb-1,voltou_pago,16,false
006a5280-0947-11ee-a82e-cdfbbe3f13c8-1,migrou_gratis,17,true
006ac860-a1a4-11ed-8399-f3ae6e9efaa6-1,migrou_gratis,16,true
006b2f10-952f-11ee-952a-cf65f7e6f4b8-1,voltou_pago,361,false
006b4090-8b8a-11ed-83f0-81b2f429dd8a-2,saiu_de_vez,,
006b4470-116e-11f0-a5a4-e766fe4687f9-1,saiu_de_vez,,
006bee50-5434-11ee-a215-67890ab51e48-1,saiu_de_vez,,
006c6d80-7b2f-11ef-b5c6-7fecd3bafeca-2,migrou_gratis,17,true
006ca340-1c5d-11ee-8251-65c803e2d088-2,saiu_de_vez,,
006cbe30-9e0f-11f0-96c6-13aef2a47be5-1,saiu_de_vez,,
006cbec0-0e1a-11ef-911f-9da0bc0fe5ff-1,saiu_de_vez,,
006cbf70-6c38-11ef-8b7d-d520b912a6ef-1,saiu_de_vez,,
006cf8c0-e21b-11ee-a5b9-7b78eef3884e-1,voltou_pago,16,false
006d0160-c8ab-11ed-817f-ad2c767b7ef0-2,migrou_gratis,17,true
006d3590-62d4-11ee-a677-431b5420a452-1,migrou_gratis,17,true
006d5710-539d-11ed-9420-f7ffdb615582-1,saiu_de_vez,,
006d7f30-f6ba-11ee-928b-b3607a91158c-1,saiu_de_vez,,
006d8830-0a38-11f0-a0c4-d1f19b3adeb0-1,migrou_gratis,17,true
006da780-e7c3-11ef-88a9-434bd1697bff-1,migrou_gratis,17,true
006da850-21d2-11ef-8654-510705ffd44a-3,saiu_de_vez,,
006dcf40-c95e-11ef-bb36-0b9f30dc20a3-1,migrou_gratis,17,true
006e73a0-54bf-11ef-854b-2f4dad3d5797-1,saiu_de_vez,,
006ea6c0-e0b8-11ee-aab6-a56397549446-1,migrou_gratis,17,true
006fca40-9861-11ee-9c5a-f9f111f06a1f-2,saiu_de_vez,,
006fef00-0eb1-11ee-8d7b-e1ed0bc0faa1-5,migrou_gratis,17,true
00701af0-243c-11f0-9543-2b3aa0479828-1,saiu_de_vez,,
00704e70-bc5b-11ee-b0b2-878a730ed936-2,voltou_pago,1,false
00705e90-6c5c-11ef-a314-63258d57f23c-1,saiu_de_vez,,
00706010-8fb2-11ef-b6ac-bd9a3446e468-1,voltou_pago,8,false
0070cae0-fdb3-11ef-9377-37cbc323aeb8-1,migrou_gratis,17,true
0070d360-cf79-11ed-beed-510856e1c899-1,migrou_gratis,16,true
00714fe0-3bff-11ef-9e8e-834e0cf8f3b9-1,migrou_gratis,17,true
007181c0-66a1-11ed-b389-5d29fcfb9778-1,migrou_gratis,16,true
0071c5f0-9ecb-11ee-b77b-13f5260517fb-3,migrou_gratis,17,true
0071ca50-09fc-11ee-8805-9fbb4804a614-2,saiu_de_vez,,
0071f230-201e-11ef-b700-6d539aae408a-2,saiu_de_vez,,
007215b0-7c3d-11ee-9bdb-198f25bb8f7d-1,saiu_de_vez,,
00721eb0-23f6-11ee-b89f-9bcf5c35cf44-1,saiu_de_vez,,
00723c40-4072-11ee-bd49-a7cc01a40cc8-2,voltou_pago,16,false
00725b30-2cb2-11ef-b0b6-8f00999f8d54-1,migrou_gratis,17,true
0072cff0-6c4d-11ee-81fa-4d53c032cbc0-1,voltou_pago,16,false
00730c90-cfee-11ee-a93a-b506c24a0806-1,voltou_pago,16,false
00732130-fedf-11ec-ba83-931622ebbb38-3,migrou_gratis,17,true
00734b40-4102-11ee-aa68-31ffecee5b01-1,migrou_gratis,17,true
0073b190-11bc-11ee-897c-117b4b5f448b-2,voltou_pago,106,false
0073c4d0-f3b2-11ef-89d1-93d5303494ec-1,migrou_gratis,17,true
0073cda0-eb7e-11ee-8c6f-198248f8f63b-1,migrou_gratis,17,true
0073e700-db5d-11ec-929e-3d7f109e8adb-3,migrou_gratis,16,true
00743e10-b07e-11ee-a13d-09099f659f7d-2,voltou_pago,5,false
00745d40-48c4-11ee-a171-45a7ec6dc96c-1,migrou_gratis,16,true
0074ce90-cdaf-11ee-bed6-e507ef8202c4-1,voltou_pago,5,false
0074ecc0-580c-11f0-a839-b9b6b0f81c09-1,voltou_pago,14,false
00750ec0-648a-11ee-8803-7b185f34ae3d-1,saiu_de_vez,,
00751880-6ed8-11ef-941e-299b0db56712-2,saiu_de_vez,,
00751b20-2f4c-11f0-9023-0de1577d6361-1,saiu_de_vez,,
00756180-6944-11ef-b899-e5c26bcba49b-1,saiu_de_vez,,
00757ea0-81b1-11f0-ad53-57c3f1696e2d-1,saiu_de_vez,,
0075f4a0-35d2-11f0-bd47-5ba1ac1edaca-1,migrou_gratis,17,true
00761c60-8b92-11ed-b045-cd624048ee27-1,migrou_gratis,16,true
00764770-894e-11ee-a553-bbdadae18e82-2,saiu_de_vez,,
00767330-b66c-11ee-807b-5755266f0251-3,migrou_gratis,17,true
007680e0-49b1-11ef-8c41-057d3d498acb-1,migrou_gratis,17,true
00774970-c776-11ee-8112-21a80b5c6220-1,saiu_de_vez,,
00790a10-f573-11ed-bca8-69591e451a00-1,voltou_pago,4,false
00792a50-c2f9-11ee-9406-d1ce7ee4e7a1-1,migrou_gratis,17,true
00794f20-bc5b-11ee-a3cf-c3e8f4040bc7-1,migrou_gratis,17,true
00794f20-bc5b-11ee-b9d7-c5613c0c83ad-3,voltou_pago,16,false
00795db0-0356-11f0-9038-01f7cdbb52ba-1,saiu_de_vez,,
00797060-6537-11ef-8e1e-fbef19a7d9a2-1,migrou_gratis,17,true
007973b0-8fa5-11ef-b669-cb0f6567d643-1,voltou_pago,237,false
00798020-82cb-11f0-a43a-898706bd54a7-1,migrou_gratis,17,true
007a5f40-dd86-11ee-ae73-f5db44089ac3-1,migrou_gratis,17,true
007ab690-e283-11ef-bf83-b560d3803578-1,migrou_gratis,17,true
007b0430-6203-11ee-b8fb-b51d5f81e256-1,migrou_gratis,17,true
007b6c00-1481-11ef-8ad3-45976795022c-1,saiu_de_vez,,
007b7200-bc5b-11ee-93b6-0fef6ca8e0f6-3,saiu_de_vez,,
007b7200-bc5b-11ee-93e0-97f6a6c4724d-1,saiu_de_vez,,
007c30f0-e4b3-11eb-8644-0578f2ef2048-3,migrou_gratis,17,true
007c3940-ae4d-11ee-a719-e1e9b4c38eca-1,migrou_gratis,17,true
007cc2f0-03be-11ee-885e-27c73633185b-2,voltou_pago,104,false
007cd420-064b-11f0-9839-ad596bb9736d-1,saiu_de_vez,,
007cf8a0-bc5b-11ee-bd92-0ff63e2148c0-1,saiu_de_vez,,
007d4740-dda4-11ef-aa6c-73a5b55446ec-1,voltou_pago,8,false
007d48c0-ef31-11ed-8ffa-6bf726a21806-2,voltou_pago,3,false
007dcf10-7817-11ee-bbf8-ad5dd3ce424a-2,migrou_gratis,17,true
007df5a0-ce6f-11ed-9056-9df9c1b34e2d-5,migrou_gratis,17,true
007e4050-204d-11f0-8478-e160bbadd169-2,saiu_de_vez,,
007f2d60-0179-11ef-b5bd-2b89a3d1537d-1,migrou_gratis,17,true
007fb7f0-8e76-11ef-a143-b9ea168d54ed-1,migrou_gratis,17,true
007fc6e0-5dc1-11ef-b119-7d29f0d58f4e-1,migrou_gratis,17,true
008045f0-ea04-11ef-a58f-5f86390c9d52-1,migrou_gratis,17,true
008047e0-784c-11f0-a7bc-31c7e8fd495a-1,migrou_gratis,17,true
008107b0-370e-11ee-b7ff-157de28a77d0-1,saiu_de_vez,,
00812bb0-7d01-11f0-9507-4f4226fbe121-1,saiu_de_vez,,
00813020-dfc2-11ee-aca9-4ff71555c196-2,voltou_pago,335,false
0081c340-7b7c-11ef-9709-cd6448d90cda-1,voltou_pago,16,false
00826540-e693-11ed-a446-0711b4e097b0-2,migrou_gratis,17,true
00827280-6459-11ee-9e21-95a0af73e2ee-1,voltou_pago,16,false
0082a6f0-2c46-11ef-a89e-b71ec195ad92-1,voltou_pago,16,false
00830450-60b8-11ef-a534-919d17317359-1,migrou_gratis,17,true
008318b0-90fa-11ef-b0ee-c7fe8a2ff826-1,migrou_gratis,17,true
00833630-fc01-11ee-af3e-bf974b1b9f39-1,saiu_de_vez,,
008361b0-1bca-11f1-8be7-0ff854879226-1,saiu_de_vez,,
0083c960-af08-11ee-8be9-b923d0dfe800-1,migrou_gratis,17,true
0083cf90-1304-11ef-b656-b740190c5f99-1,migrou_gratis,17,true
008401c0-131b-11ee-954b-17fccc455926-2,migrou_gratis,17,true
00847610-f98d-11ee-a7f1-b9ba629eb7c4-2,saiu_de_vez,,
0084a7b0-6ebe-11ef-ad7e-0d277868c314-1,migrou_gratis,17,true
0084ce30-66a3-11ee-bfae-d15c3e8c95d3-3,saiu_de_vez,,
00851280-2a2d-11ee-98a7-a7ae7d4db6bc-1,saiu_de_vez,,
008535c0-142c-11ed-9936-0fe43d4ac46e-2,saiu_de_vez,,
00853b80-cbfd-11ee-881a-0554eefe0a99-2,migrou_gratis,17,true
00854c20-dc0f-11ee-a9a1-f3c5ab2bc48a-2,migrou_gratis,17,true
00855d10-bc5b-11ee-bf3c-e3adf4167985-2,saiu_de_vez,,
00856820-b63c-11ee-af08-27a9a71b66d1-1,saiu_de_vez,,
00857100-009f-11ef-ac37-a3d4e10f2e87-1,migrou_gratis,17,true
008592b0-f4b0-11ef-911f-b39b869caee0-1,migrou_gratis,17,true
00859cc0-80bf-11ef-b9e4-39f724775131-1,voltou_pago,82,false
0085b630-6721-11f0-9720-87e9c8216fca-1,migrou_gratis,17,true
0085c820-eecc-11ed-837c-bbc7a3cce9ab-3,saiu_de_vez,,
0085d730-4f64-11ef-a59a-c3bbd46ed3b3-2,voltou_pago,17,false
0085d830-4a77-11ef-ba7e-0b8ad72b9cd6-1,saiu_de_vez,,
0085dc40-4e69-11ef-8e58-777e4be9839b-1,voltou_pago,12,false
00865ea0-0250-11ef-a894-67c0cfb58ad1-1,saiu_de_vez,,
00867560-f34c-11ee-9a6f-852c126e7efd-1,migrou_gratis,17,true
0086daa0-150d-11ee-861e-419ccab6d1e3-2,voltou_pago,16,false
00871010-4591-11ee-b716-51bc371eb45e-1,migrou_gratis,16,true
008718d0-f806-11ee-83de-339392c66a13-1,saiu_de_vez,,
00872650-1f61-11ee-9d8f-cd647fc9c220-1,saiu_de_vez,,
00875010-3e48-11ef-b98a-e107fce5cadb-1,migrou_gratis,17,true
0087eba0-8416-11f0-b8a8-45e9628c2d90-1,voltou_pago,5,false
0087f230-41a6-11ee-86ba-5f60c9635e8b-1,migrou_gratis,17,true
00880930-c1b5-11ed-836d-435c341d1b11-2,migrou_gratis,17,true
00885100-8703-11ef-8fa6-19abbef35b25-1,migrou_gratis,17,true
00888a80-6ae8-11ef-bbda-a54aa06c0ac0-1,voltou_pago,16,false
00892700-3b8d-11ee-a2e0-3729fee8cc2c-1,migrou_gratis,17,true
0089edd0-9c2f-11ef-9bd7-9bd36cab5645-1,voltou_pago,4,false
008aa100-e482-11ed-b4bf-558652345a82-3,voltou_pago,150,false
008aaad0-bd91-11ef-a9b1-3db13de01ade-2,migrou_gratis,17,true
008ab020-2e5d-11ef-a8d1-afdf3692040b-1,migrou_gratis,17,true
008ab640-ef31-11ed-840f-8b967411ed37-1,voltou_pago,7,false
008ae110-c67c-11ee-80ee-85c6517e60b5-1,voltou_pago,28,false
008b0680-5740-11f0-ad78-c1e478ed9ff5-1,migrou_gratis,17,true
008b2530-2b5c-11f0-975f-2315ea510019-1,migrou_gratis,17,true
008b8720-5da0-11f0-b79c-eb34febf8e6f-1,migrou_gratis,17,true
008b8e10-2c91-11ee-9bbc-e91292c98977-1,voltou_pago,16,false
008b9de0-41b5-11ee-8640-a5758440da60-1,voltou_pago,33,false
008ba5d0-734e-11ef-bdc5-fd36b9291d0c-1,voltou_pago,16,false
008bd710-5c5a-11ed-a86f-754e424181c3-1,migrou_gratis,16,true
008c22f0-9800-11ee-bf40-add95700eab5-1,migrou_gratis,17,true
008c3ae0-bc5b-11ee-b7f3-eddc8504a7ac-1,voltou_pago,2,false
008c6180-7d5b-11ee-8101-0d4ad22cf30e-1,voltou_pago,16,false
008cff10-a3af-11f0-98a7-b77fd3a32d47-1,saiu_de_vez,,
008d00c0-2556-11ee-b107-e76bc4b80d52-1,migrou_gratis,17,true
008d82d0-5029-11ef-b7e7-dd4502ae7113-1,migrou_gratis,17,true
008dec20-5b5a-11ef-a7e1-033334b6bf87-3,voltou_pago,5,false
008df2d0-7e45-11ee-8d7f-b93e0fec5d94-1,voltou_pago,16,false
008e02b0-64f4-11f0-8c22-4b4e6d213ca5-1,migrou_gratis,17,true
008e1cf0-395d-11ef-9280-e596340b8404-1,voltou_pago,16,false
008e4620-7e33-11ee-a892-8bc184a31183-1,migrou_gratis,17,true
008e89e0-9450-11ee-a0d1-b78e83a492b1-1,voltou_pago,13,false
008e8d00-363a-11ef-b341-094fe29575d7-1,saiu_de_vez,,
008ea580-f692-11ed-a7dc-410c24133241-2,migrou_gratis,17,true
008ecad0-bc7c-11f0-a950-09fc449f58fb-1,saiu_de_vez,,
00903be0-a6fb-11f0-a1e5-a1b0f012b3ab-1,saiu_de_vez,,
00907f80-5011-11ee-8182-35cd1ecfad85-1,voltou_pago,1,false
0090eb10-92b4-11ee-bdab-7b1578eaeb85-1,migrou_gratis,17,true
009143f0-bc5b-11ee-a139-f113884a3a3c-1,migrou_gratis,17,true
00915750-99a6-11ee-9e4a-7f34f6476770-1,saiu_de_vez,,
00918970-9116-11ee-bcd2-6361d3437416-1,saiu_de_vez,,
00918fb0-6fc6-11ec-82a2-0543263c5252-2,voltou_pago,1,false
00919210-bc5b-11ee-96b8-c30f4e29fe4c-1,saiu_de_vez,,
0091d370-ab34-11ee-a89c-4fa6ecac0a1c-2,migrou_gratis,17,true
009235e0-d9c9-11ee-bd4d-731b7bce4a16-1,voltou_pago,16,false
009236e0-11e5-11ef-ab91-9ff888294ffe-1,voltou_pago,81,false
00925e60-88b3-11ee-a31a-7987e947656b-1,saiu_de_vez,,
0092fa30-6eab-11ef-83aa-9f5d1ff4a193-1,migrou_gratis,17,true
00934590-b983-11ee-8bbe-777e6d0e8a58-2,migrou_gratis,17,true
0093ebe0-32bc-11f0-83ad-c7b51a5229fd-2,saiu_de_vez,,
00941350-9ba8-11ef-b925-c95995604cd7-2,voltou_pago,3,false
0094bbd0-75e6-11ef-9b96-bf46a288c2fb-1,saiu_de_vez,,
0094c170-6dae-11ee-bbf0-990b7f1ec755-1,voltou_pago,1,false
00951d30-9b86-11ef-94ee-49c24e5cbb91-1,saiu_de_vez,,
00954cb0-69e0-11ef-b71b-4fc5621a0e6b-2,migrou_gratis,17,true
009568d0-a10a-11ed-8ca8-a5712085ea00-1,migrou_gratis,16,true
0095ba60-5c6c-11ee-80f4-3bda1f2db5e2-1,voltou_pago,91,false
0095cb20-aef9-11ed-bd23-bb41071047ad-1,migrou_gratis,16,true
00960940-4be9-11ee-a9de-177192558f3f-4,saiu_de_vez,,
00964c30-337a-11ed-872f-795c94833d7f-1,migrou_gratis,16,true
00968290-084a-11ee-a260-ed4f32369568-1,saiu_de_vez,,
00968da0-2bac-11ee-b881-2dcbd9d8f45c-1,migrou_gratis,17,true
0096a2b0-d9c9-11ee-8ea7-e575a778fa27-2,saiu_de_vez,,
0096e730-71df-11ef-948e-6dfeef9a812d-1,migrou_gratis,17,true
00971430-04dd-11f0-8beb-359feecaa02a-1,voltou_pago,180,false
009724b0-ffcc-11ed-8131-eb846d6a68c0-1,migrou_gratis,17,true
00978540-bf6b-11ee-a146-e1e6de7aeb7d-1,migrou_gratis,17,true
00979440-9063-11ee-860f-b3047d8ddbe9-2,migrou_gratis,17,true
0097b7a0-71e0-11ee-aba0-b7a087553663-4,migrou_gratis,17,true
0097bd90-8acc-11ee-bafc-2be293fe16cb-2,voltou_pago,79,false
0097dba0-83dc-11ee-9675-0d580e18fd48-2,voltou_pago,16,false
00983e80-e2cb-11ee-9394-cbec8eb8a4d7-1,voltou_pago,122,false
00988d10-d8e6-11ef-ba8b-1927ed683727-1,voltou_pago,13,false
0098b880-dd34-11ed-be51-41fa5c51c4a2-2,saiu_de_vez,,
0098cc00-001d-11ef-9aa4-8339184e6a7a-1,migrou_gratis,17,true
00995950-96aa-11ed-9501-2d735d18e98c-1,migrou_gratis,16,true
0099fa20-bb33-11ec-8bc8-878a24f1de7b-2,saiu_de_vez,,
009a5200-738a-11f0-8561-df8b1250edbc-1,saiu_de_vez,,
009a5af0-2aad-11f0-9191-8fc2b53f3eaf-1,migrou_gratis,17,true
009a5c70-9206-11ef-81ec-7b3d1b50ea90-3,saiu_de_vez,,
009a84a0-1db4-11ef-9032-9d319753cc88-1,voltou_pago,1,false
009ac5d0-66bd-11ef-b064-5bb4da560b88-2,saiu_de_vez,,
009ae7f0-30d3-11f0-b588-afecd1c3cfec-1,saiu_de_vez,,
009b0230-f1b4-11ee-87f7-83004f07d07c-1,voltou_pago,124,false
009b3c80-1f00-11f0-8ccf-ab7497e43afa-2,saiu_de_vez,,
009b4ae0-1eb0-11f0-985a-978c4fc148ce-2,saiu_de_vez,,
009b8e30-417c-11f0-b81a-cb0ace4d0a62-1,voltou_pago,5,false
009c02a0-2aef-11f0-ab13-192650038ca4-1,saiu_de_vez,,
009c7300-ff59-11ef-895d-db9f839b35e2-1,saiu_de_vez,,
009c9c50-75ec-11ef-9d53-2b793aa10484-1,migrou_gratis,17,true
009d0490-1dd3-11ef-b929-ad28de80aab2-1,migrou_gratis,17,true
009d1ba0-f7cc-11ef-b3c2-131362e53c69-1,migrou_gratis,17,true
009d43e0-84ce-11ee-a971-bb7af15a003b-1,migrou_gratis,17,true
009d7f00-1ae5-11f0-a12f-4f1c7bb732fb-1,saiu_de_vez,,
009df420-b46d-11ed-a7a8-17840e427076-1,migrou_gratis,16,true
009df7a0-90e0-11ed-ac71-af23bf12f0ef-1,migrou_gratis,16,true
009e24f0-a651-11ee-9c92-717f735d1bda-1,saiu_de_vez,,
009e2880-dcae-11ef-a52b-b527a37e5bab-1,saiu_de_vez,,
009ec620-70cf-11ed-a7c6-9fb1cf73fafe-1,saiu_de_vez,,
009eede0-3577-11ee-8813-a343ca32fdcc-1,migrou_gratis,17,true
009ef730-4c1b-11ee-9809-c54a83164b7b-3,voltou_pago,29,false
009efae0-a377-11f0-b061-e17079c004c6-1,saiu_de_vez,,
009f0be0-d819-11ef-b356-bb65b74f8ef5-1,voltou_pago,16,false
009f7ee0-4053-11ee-98d0-cda0ccb22639-2,saiu_de_vez,,
009f9e50-378a-11ef-b3cd-312dc9efe78f-2,saiu_de_vez,,
009faf50-bfe0-11f0-b9b8-35b08c33cdbf-1,saiu_de_vez,,
009fd990-dc7e-11ee-8704-f53c8e60bd2a-1,saiu_de_vez,,
00a001d0-257d-11ee-a38b-058fd81d6ede-1,saiu_de_vez,,
00a02cb0-4278-11ee-a6ce-5f5f498f3422-3,voltou_pago,2,false
00a04500-e12f-11ee-b2f9-1ff78a37c8af-2,migrou_gratis,17,true
00a0b130-b7b8-11ed-a7b3-d51335a22546-1,migrou_gratis,16,true
00a0bdd0-ccd8-11ed-9fac-1b6f9f3d51cb-1,migrou_gratis,16,true
00a114f0-3570-11ee-8e6a-d5019b45afa2-2,voltou_pago,3,false
00a1ba30-1602-11f0-80c2-a9173099e0cf-1,saiu_de_vez,,
00a1da70-6b8e-11ef-83b1-f5b6e896042e-3,migrou_gratis,17,true
00a1e840-2afc-11ee-8bca-27fed8a548b8-3,voltou_pago,72,false
00a334d0-46a8-11ee-8283-474842eefaea-3,migrou_gratis,17,true
00a44540-2df0-11ed-bbf8-0f0ad18ba7ef-3,migrou_gratis,17,true
00a49930-bded-11ee-b311-0d9aabb72ab3-1,migrou_gratis,17,true
00a4d980-e615-11ef-94ee-7b81567d76ad-1,migrou_gratis,17,true
00a4f850-8241-11ed-8525-d52cd6b6d393-1,migrou_gratis,16,true
00a4fbf0-d7f0-11ef-a104-a9d7095bde78-1,voltou_pago,296,false
00a53f80-9f16-11ed-b41e-95a31a6560fd-1,migrou_gratis,16,true
00a582b0-0d01-11ef-93b5-d3c49ee9ba14-1,migrou_gratis,17,true
00a60370-313d-11ee-a058-715696a4028a-1,saiu_de_vez,,
00a67040-b57a-11ef-ac6a-97461fb7e7eb-1,saiu_de_vez,,
00a67e60-02de-11ed-b7bf-f3268ae2b79c-1,voltou_pago,3,false
00a6cd60-6926-11ef-baf5-0b831a15fbf4-1,migrou_gratis,17,true
00a7a450-a562-11f0-8201-09add8ed22e4-1,saiu_de_vez,,
00a7cd00-652f-11ef-9c0f-d1c46081cfbd-1,migrou_gratis,17,true
00a7e7d0-4d8f-11ee-b548-2df6b157e5ab-2,migrou_gratis,17,true
00a80610-3d00-11ee-9c3e-0930f76b9890-1,migrou_gratis,16,true
00a8a2c0-045f-11ee-9a78-b9ea43c226b3-2,saiu_de_vez,,
00a8afb0-f10c-11ed-a9ba-a7c626093f8d-1,saiu_de_vez,,
00a96800-99a1-11ed-9002-5d2304ed6b02-1,migrou_gratis,16,true
00a9f3f0-6921-11ef-a6ba-1b61e4e3fd62-3,saiu_de_vez,,
00aa55a0-1af8-11f0-8313-91dc292b3cbf-1,saiu_de_vez,,
00aa5df0-97d8-11ef-b7ba-05c60d106c6e-2,voltou_pago,131,false
00aa6590-946c-11ee-87e1-c31e9be471ff-1,saiu_de_vez,,
00aac030-315b-11ef-967d-9721c4aade59-1,migrou_gratis,17,true
00aae260-a058-11ef-8cae-6761f6a8ba15-1,saiu_de_vez,,
00aafc00-eecf-11ed-8050-ff0efa6b5e89-1,saiu_de_vez,,
00ab4730-5245-11ee-9eed-8f711fd2252c-1,saiu_de_vez,,
00ab4a00-f37a-11ef-aa88-b96233015bff-1,migrou_gratis,17,true
00ac4100-ae45-11ef-aeb7-6985228834f3-1,migrou_gratis,17,true
00ac5e50-122d-11f0-b3d8-8db1ec7947e5-1,voltou_pago,49,false
00ac69a0-3226-11ef-ac0d-798572d3fca1-1,saiu_de_vez,,
00ac6f20-a0ff-11ef-8639-1d55d0395257-2,migrou_gratis,17,true
00acb8f0-22e8-11ed-9303-3346d4d4a98b-1,migrou_gratis,16,true
00acc190-a1e1-11ef-9891-237b048bcba6-1,voltou_pago,5,false
00acea50-2170-11ee-aef6-d13a391bc9af-1,migrou_gratis,16,true
00aceae0-f10b-11ed-837f-a388e45d4769-1,voltou_pago,2,false
00acfe40-1a5e-11ef-950d-69c25ee76320-1,migrou_gratis,17,true
00ad2ee0-f7e3-11ed-95ad-adaae785bded-2,saiu_de_vez,,
00ad9540-ef9b-11ef-986e-a59922547457-1,saiu_de_vez,,
00adc0b0-6490-11ef-af98-933d1122325d-1,migrou_gratis,17,true
00ae9280-a8d3-11ed-b921-1f9d7fb1138f-3,migrou_gratis,17,true
00aed3b0-2f97-11f0-aa24-b3b383396846-1,voltou_pago,13,false
00aed5a0-2fec-11ef-a61c-fdb28172a17f-2,migrou_gratis,16,true
00af1f00-a996-11ef-aaaa-73f197963d51-1,migrou_gratis,17,true
00afaf00-617b-11ef-9c4e-eb2dfbdbaada-1,saiu_de_vez,,
00afb7d0-8109-11f0-983f-754a4542fc5e-1,migrou_gratis,17,true
00aff590-ce84-11ed-a280-556821f4276b-1,voltou_pago,2,false
00b02740-d7de-11ee-9085-efef703dbc81-2,migrou_gratis,17,true
00b0fb90-94df-11ed-9743-3520e42b0e53-1,migrou_gratis,16,true
00b10d80-ba87-11f0-8fa1-499f99ad5045-1,saiu_de_vez,,
00b10ea0-9a9d-11ed-bde0-17b7a3f49edc-1,migrou_gratis,16,true
00b18d00-a1b2-11ed-9980-ab1855e56fee-1,migrou_gratis,16,true
00b1f8a0-d80e-11ef-8aca-755d80083840-1,migrou_gratis,17,true
00b238b0-e548-11ee-b137-6b69deb23f9e-2,voltou_pago,45,false
00b253e0-437b-11ef-84d3-d165cb3db594-1,saiu_de_vez,,
00b34470-2b4d-11f0-83ac-6f426561a1a5-1,saiu_de_vez,,
00b3ba70-a1b3-11ed-8e56-13ba91679dd2-1,voltou_pago,120,false
00b452d0-d184-11ee-b962-ab10e4a70b4c-1,migrou_gratis,17,true
00b51a40-8421-11ee-b6b6-dfeaf9d0deee-1,voltou_pago,2,false
00b543e0-0ffc-11f0-93ba-415802127f41-1,saiu_de_vez,,
00b54630-0c12-11f0-a663-235e8bd4259d-2,voltou_pago,35,false
00b5c440-ab36-11ee-a89c-4fa6ecac0a1c-1,migrou_gratis,17,true
00b5c870-0a0d-11ee-b3a0-7f20c2d479f3-1,migrou_gratis,17,true
00b5cac0-ceae-11ef-b6a2-47ce7b60e7d3-1,voltou_pago,16,false
00b60d40-a86c-11ef-b93e-75db7814c124-1,saiu_de_vez,,
00b60f90-3be0-11f0-9e9c-93b5a52f83cd-1,migrou_gratis,17,true
00b68a00-ea79-11ef-9047-fb2a236a381e-1,migrou_gratis,17,true
00b6ea70-13e9-11ef-81f7-4dd33182b8f4-2,migrou_gratis,17,true
00b712c0-74e7-11ef-aeec-11ea207c5d53-1,migrou_gratis,17,true
00b79680-242b-11ef-ad62-0dbbe1517cc9-1,migrou_gratis,17,true
00b7ab50-904a-11ed-b584-ff5fb4e2cac7-1,migrou_gratis,16,true
